vintage_id,name,certified_biodynamic,wine_id,wine_name,type,is_natural,region_id,country,winery_id,rank_percentile_country,rank_percentile_region,rank_percentile_winery,rank_percentile_wine_type,rank_percentile_global,wine_description,alcohol,appelation_id,body_id,acidity_id,awards_number,awards_bronze_number,awards_silver_number,awards_gold_number,awards_excellent_number,awards_platinum_number,awards_remarkable_number,awards_commended_number,ratings_distribution_1,ratings_distribution_2,ratings_distribution_3,ratings_distribution_4,ratings_distribution_5,vintage_rank_percentile_country,vintage_rank_percentile_region,vintage_rank_percentile_winery,vintage_rank_percentile_global,contains_added_sulfites,contains_milk_allergens,contains_egg_allergens,closure,year,median_price
1878296,Château La Fleur-Pétrus Pomerol 2011,,1098981,Pomerol,Red,False,555,France,1525,0.06,0.68,100.0,0.13,0.08,"On the nose a tight core of black fruits, blackcurrants and dark cherries. Beautifully textured on the palate, sweet and quite fleshy, supple and flattering. Lots of ripe tannins but they are very well hidden by this layer of fruit, with a lovely sense of grip coming in. Great acidity at the core. Wonderful structure and balance here, and an elegant substance to the finish.",13.5,267,4,2,0,0,0,0,0,0,0,0,1,0,36,209,199,0.08,0.99,10.96,0.09,,,,,2011,190.9
16427136,Château Potensac Chapelle de Potensac Médoc 2015,,1127496,Chapelle de Potensac Médoc,Red,False,417,France,1257,7.66,13.65,40.0,8.8,7.23,"Excellent notes of crushed rocks, red and black currants, licorice and earth. Supple-textured, medium-bodied and nicely concentrated, it should provide pleasure over the next 7-10 years.",13.5,262,4,3,0,0,0,0,0,0,0,0,4,18,166,223,40,6.03,10.29,21.3,6.42,,,,,2015,16.9
104775828,Château Cambon La Pelouse Haut-Médoc 2016,,43204,Haut-Médoc,Red,False,427,France,1683,5.65,10.24,28.57,6.66,5.37,,14.0,262,4,3,0,0,0,0,0,0,0,0,4,10,157,250,30,6.03,6.83,14.68,6.42,True,False,False,,2016,17.7
147116917,Domaine A. et P. de Villaine Bouzeron 2016,,80279,Bouzeron,White,False,2259,France,11327,5.37,25.0,37.5,3.78,5.09,"Straw Yellow. Medium Intensity, developing, citrus fruits, floral, herbaceous. 	Medium Bodied, dry, medium acidity, moderate intensity, medium-long finish, lemon, green apple, mineral.",12.5,287,3,2,0,0,0,0,0,0,0,0,3,7,142,262,36,3.94,10.84,13.5,4.31,,,,,2016,19.55
2847458,Château Phélan Ségur Saint-Estèphe 2013,,98166,Saint-Estèphe,Red,False,456,France,1609,1.95,4.29,20.0,2.71,2.01,,13.0,276,4,3,1,0,0,0,1,0,0,0,7,21,147,236,39,6.03,15.12,24.42,6.42,True,True,True,,2013,38.72
154788044,Alain Jaume Domaine Grand Veneur Côtes du Rhône Les Champauvins 2017,,1151894,Domaine Grand Veneur Côtes du Rhône Les Champauvins,Red,False,429,France,1215,3.56,17.96,20.0,4.45,3.45,"It has intense, brilliant garnet-red color. The aromas of woods and ripe red berries are typical of the terroir. The tannic structure is elegant and smooth. The finish is dominated by slight touches of spices and truffles. A complete wine, rich and fine.",13.0,212,4,3,0,0,0,0,0,0,0,0,4,6,117,307,31,3.94,14.08,11.8,4.31,True,,,,2017,11.8
4547656,Château Dauzac Margaux (Grand Cru Classé) 2014,,73555,Margaux (Grand Cru Classé),Red,False,384,France,2008,1.09,6.16,14.29,1.67,1.19,"Back on the palate with dark fruit notes with a liveliness giving an elegant freshness. In the final, this liquorice aromas with a long cool confirming the quality of Cabernet Sauvignon. The precise tannins guarantee a nice development.",13.5,263,4,3,0,0,0,0,0,0,0,0,3,6,73,287,76,1.38,8.46,15.66,1.65,,,,,2014,60.59
2080719,Château Rauzan-Ségla Margaux (Grand Cru Classé) 2010,,3110,Margaux (Grand Cru Classé),Red,False,384,France,3845,0.49,2.46,16.67,0.88,0.6,"Candied confectionary nose along with some Margaux perfume and flowers. Palate is nicely fresh. Sweet and modern, with rich berry flavours, balanced and nicely proportioned until the finish.",13.0,263,4,3,0,0,0,0,0,0,0,0,4,1,41,289,115,0.35,2.58,5.03,0.46,,,,,2010,156.45
10770394,Château d'Issan Margaux (Grand Cru Classé) 2014,,1168278,Margaux (Grand Cru Classé),Red,False,384,France,5116,0.86,4.43,20.0,1.38,0.97,,13.0,263,4,3,0,0,0,0,0,0,0,0,2,4,64,307,73,1.38,8.45,10.66,1.64,True,True,True,,2014,62.89
21878731,Château Prieuré-Lichine Confidences de Prieuré-Lichine Margaux 2014,,1500465,Confidences de Prieuré-Lichine Margaux,Red,False,384,France,1237,3.56,21.92,42.86,4.46,3.46,"Quite a sweet-fruit nose makes itself known to start with, then ripe flavors and modest tannins make this very approachable. It’s only the finish that’s a little dry and angular. ",13.5,263,4,3,1,1,0,0,0,0,0,0,9,17,165,212,42,6.03,23.19,30.66,6.43,,,,,2014,24.92
1318145,Château Gazin Pomerol 2008,,18555,Pomerol,Red,False,555,France,1680,0.67,8.68,33.33,1.13,0.78,"Lavish richness offers a wide aromatic range of black and red fruits which harmonises with its intense purple colour. It also offers hints of mint, plum, chocolate, coffee or liquorice, a bouquet of almond, toast, tobacco and vanilla. Maturity gives it a nose of spices, truffles, undergrowth and gamey scents: fur, leather. Its taste is characterised by their silky tannins, their balance and concentration, enhanced by a delicate oaky note.",13.0,267,4,2,0,0,0,0,0,0,0,0,1,7,50,305,80,0.72,5.79,9.03,0.91,,,,,2008,107.5
23072906,Château Poujeaux Moulis-en-Médoc 2015,,86373,Moulis-en-Médoc,Red,False,3244,France,11672,2.52,3.03,25.0,3.33,2.52,"Lovely bright fruit, with a crystalline black summer berry character. The palate has good freshness, with a crisp style, and crunchy black fruits. There is even a little suppleness to it. Firm, tannic backbone too, with good acidity.",14.0,262,4,3,0,0,0,0,0,0,0,0,5,11,124,273,40,3.94,5.14,17.46,4.31,True,True,True,,2015,33.4
150311419,Vincent Paris Granit 30 Cornas 2016,,1105859,Granit 30 Cornas,Red,False,482,France,3247,2.77,3.55,18.75,3.61,2.75,,14.0,296,5,3,0,0,0,0,0,0,0,0,1,4,82,317,41,1.38,1.69,2.88,1.65,,,,,2016,30.0
22003363,Château de Sales Pomerol 2014,,97829,Pomerol,Red,False,555,France,2106,3.17,32.42,50.0,4.03,3.1,,13.0,267,4,2,0,0,0,0,0,0,0,0,3,9,95,278,58,2.44,14.5,8.54,2.77,True,False,False,,2014,31.67
2180193,Altesino Brunello di Montalcino  Montosoli 2011,,77472,Brunello di Montalcino  Montosoli,Red,False,1796,Italie,6875,0.23,0.05,6.67,0.36,0.24,"It has a deep ruby red colour which turns a garnet red with age. Its bouquet has outstanding character with hints of black cherry, blackberries, raspberries, violet, liquorice, vanilla and a slight accent of pink peppercorn.",14.0,22,5,3,0,0,0,0,0,0,0,0,2,4,38,293,103,0.49,0.29,5.2,0.46,,,,,2011,83.33
4170703,Protos Reserva 2014,False,1132696,Reserva,Red,False,405,Espagne,4848,1.0,2.03,25.0,1.55,1.1,"This elegant wine comes from 50 year old vineyards from the Burgos region of Ribera del Duero. With 18 months of mostly French barrels and another 18 months in bottle, it delivers a perfect blend of ripe fruits and wood flavors.",14.0,180,5,3,0,0,0,0,0,0,0,0,2,4,60,319,63,0.81,1.72,4.47,0.91,True,True,True,,2014,30.0
2026963,Château Bouscaut Pessac-Léognan (Grand Cru Classé de Graves) 2012,,1192407,Pessac-Léognan (Grand Cru Classé de Graves),Red,False,471,France,3049,2.6,10.17,12.5,3.41,2.59,,13.0,261,4,3,0,0,0,0,0,0,0,0,3,6,102,270,60,2.44,8.59,3.62,2.77,,,,,2012,35.5
1841358,Château La Gaffelière Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,,1153828,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,1940,0.59,2.74,20.0,1.01,0.7,"Red color of average intensity. Fruity, fresh and ripe nose. Caressing on the palate of fruity and fresh type. Developing very tasty, the wine evolves with coated tannins and a lovely violet aroma in its persistence.",12.5,266,4,2,0,0,0,0,0,0,0,0,5,5,48,288,95,0.72,3.0,11.28,0.91,True,True,True,,2011,75.0
3235920,Château Lafon-Rochet Saint-Estèphe (Grand Cru Classé) 2013,,1700690,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,1460,1.9,3.57,14.29,2.65,1.96,,,276,4,3,1,0,0,0,1,0,0,0,6,10,173,229,26,8.6,20.61,36.77,9.01,,,,,2013,38.55
1153259,Château Beychevelle Saint-Julien (Grand Cru Classé) 2002,,23627,Saint-Julien (Grand Cru Classé),Red,False,399,France,1414,0.44,2.26,12.5,0.8,0.55,,,265,4,3,0,0,0,0,0,0,0,0,3,7,50,239,140,0.36,3.26,4.57,0.46,,,,,2002,116.8
145111330,Finca Bacara Crazy Grapes Monastrell 2015,,4664825,Crazy Grapes Monastrell,Red,False,544,Espagne,218687,9.51,12.78,58.33,9.61,7.92,"Pale red color and clean with vivid tones typical of his youth. On the nose, there are attractive floral aromas with hints of ripe fruit and a balsamic background. In the mouth is a balanced wine, sweet, acidity correct, unctuous, smooth and persistent finish.
",14.0,121,5,3,0,0,0,0,0,0,0,0,6,13,171,219,35,6.01,6.61,29.49,6.43,,,,,2015,7.6
1450684,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1997,,81848,Saint-Julien (Grand Cru Classé),Red,False,399,France,11455,0.09,0.38,16.67,0.21,0.14,,13.5,265,4,3,0,0,0,0,0,0,0,0,8,1,36,264,131,0.36,3.23,15.0,0.46,,,,,1997,173.0
1552164,Château Grand Corbin-Despagne Saint-Émilion Grand Cru (Grand Cru Classé) 2010,,1190075,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,12059,2.4,16.68,16.67,3.19,2.41,,13.0,266,4,2,0,0,0,0,0,0,0,0,4,9,107,260,62,2.44,9.64,7.03,2.77,,,,,2010,50.0
5127886,Château Grand-Puy Ducasse Pauillac (Grand Cru Classé) 2014,,1126809,Pauillac (Grand Cru Classé),Red,False,393,France,1947,2.58,19.8,30.0,3.4,2.58,"Dark red center and a bluish hue. Intense aromas of blackcurrant, black cherries, shoe polish and herbs on the classic Bordeaux nose. Juicy blackcurrant fruit on the palate backed by nuances of graphite, iron, herbs and chocolate. The taste stretches well over the mipalate and finish.",12.5,264,4,3,0,0,0,0,0,0,0,0,4,13,122,252,52,3.94,24.15,18.97,4.32,True,True,True,,2014,39.2
1898482,Château Pouget Margaux (Grand Cru Classé) 2010,,83809,Margaux (Grand Cru Classé),Red,False,384,France,4321,0.9,4.68,33.33,1.43,1.01,,,263,4,3,0,0,0,0,0,0,0,0,1,2,45,285,109,0.36,2.61,1.09,0.46,,,,,2010,64.5
150464221,Georges Vigouroux Gouleyant Malbec 2017,,1451129,Gouleyant Malbec,Red,False,611,France,3725,10.23,14.12,25.29,11.53,9.6,"Its color is dark cherry red. Its nose is typical of the shows notes of ripe red and black fruits such as Cherry, blackberry, Raspberry. Its mouth is also very fruity and finishes on soft and elegant tannins.",13.5,104,5,3,0,0,0,0,0,0,0,0,8,40,203,152,38,11.55,11.85,15.86,11.97,,,,,2017,7.9
2888618,Château Desmirail Margaux (Grand Cru Classé) 2011,,1174621,Margaux (Grand Cru Classé),Red,False,384,France,3979,2.19,13.3,14.29,2.97,2.22,,13.0,263,4,3,0,0,0,0,0,0,0,0,1,6,103,277,59,2.44,12.69,11.4,2.77,,,,,2011,37.6
2278216,Château Lynch-Bages Pauillac (Grand Cru Classé) 2013,,79262,Pauillac (Grand Cru Classé),Red,False,393,France,11187,0.15,4.95,25.0,0.31,0.2,,13.0,264,4,3,1,0,0,0,1,0,0,0,4,9,77,290,60,1.38,14.85,22.06,1.65,True,False,False,,2013,115.0
1240976,Château Saint-Pierre Saint-Julien (Grand Cru Classé) 2006,,1181214,Saint-Julien (Grand Cru Classé),Red,False,399,France,42780,1.34,4.51,25.0,1.99,1.43,"Smoky and earthy, with copious jammy cassis fruit and sweet tannin, this is an excellent, full-bodied wine. The saturated deep purple color is followed by a persistent, concentrated wine with copious sweet tannin.",12.5,265,4,3,0,0,0,0,0,0,0,0,8,14,114,255,49,3.95,17.39,33.33,4.32,,,,,2006,73.5
152604969,Dönnhoff Riesling 2017,,1141289,Riesling,White,False,578,Allemagne,14302,1.21,1.58,33.33,2.88,4.07,,10.5,186,2,3,0,0,0,0,0,0,0,0,2,24,178,204,31,4.32,5.17,31.89,9.01,True,False,False,,2017,18.0
12411806,Bruno Rocca Barbaresco Rabajà 2013,,88470,Barbaresco Rabajà,Red,False,722,Italie,2200,0.5,2.1,16.67,0.68,0.46,"Garnet red, intense and deep. Perfume that envelops the nose with hints of sweet wood (vanilla, hazelnut) and buttery notes that close then to the fruit of raspberry and cherry. Taste: warm, enveloping, with soft tannins and acids; elegant, luxurious aftertaste that lingers well with flavors already warned the nose.",14.5,5,4,3,1,0,1,0,0,0,0,0,2,1,48,300,88,1.02,2.69,6.22,0.91,,,,,2013,165.0
1259275,Château Gazin Pomerol 1999,,18555,Pomerol,Red,False,555,France,1680,0.67,8.68,33.33,1.13,0.78,"Lavish richness offers a wide aromatic range of black and red fruits which harmonises with its intense purple colour. It also offers hints of mint, plum, chocolate, coffee or liquorice, a bouquet of almond, toast, tobacco and vanilla. Maturity gives it a nose of spices, truffles, undergrowth and gamey scents: fur, leather. Its taste is characterised by their silky tannins, their balance and concentration, enhanced by a delicate oaky note.",13.0,267,4,2,0,0,0,0,0,0,0,0,5,2,62,271,97,0.72,5.81,9.68,0.91,,,,,1999,110.5
14276271,Muga Torre Muga 2015,False,7494,Torre Muga,Red,False,492,Espagne,1467,0.29,0.43,9.52,0.5,0.33,"A bright, luminous Bordeaux-red colour with a very complex aroma and a perfect combination of fruit, spice and mineral nuances. In its underlying aroma you can find lovely hints of minerals and new leather. On the palate, it has an elegant attack, proud in its evolution and tasty in its lingering aftertaste. A supple, full-bodied, complex wine with a magnificent finish.",14.5,190,4,3,0,0,0,0,0,0,0,0,0,6,31,311,96,0.43,0.55,5.61,0.46,True,False,False,cork,2015,86.67
17550894,Château Lafon-Rochet Saint-Estèphe (Grand Cru Classé) 2015,,1700690,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,1460,1.9,3.57,14.29,2.65,1.96,,13.5,276,4,3,0,0,0,0,0,0,0,0,5,13,114,268,40,3.95,9.81,17.42,4.32,True,True,True,,2015,47.0
152785072,Clos des Lunes Lune d'Argent 2017,,1671306,Lune d'Argent,White,False,383,France,65349,7.35,18.47,42.86,5.41,6.94,"Pale gold color with green hues.
Lively citrus nose,  coated with sweet aromas of acacia and lime.
Rich pulpy flesh of ripe Semillon.  Delicious mineral complexity. The acidity of Sauvignon provides a good tension.
Balanced and fruity long finish",13.0,21,3,3,0,0,0,0,0,0,0,0,7,16,172,226,32,8.59,20.26,18.97,9.0,,,,,2017,15.0
86021262,Penfolds St. Henri Shiraz 2016,,1268,St. Henri Shiraz,Red,False,7,Australie,1305,0.12,0.23,5.56,0.41,0.27,"Dark garnet with a deep core. Floral, perfumed, fresh. Boiled-fruitcake mix - nutmeg/cinnamon and mixed spices are laced with glacéed (Cointreau-like) citrus fruits. Subtle praline & liquorice trail on the finish. Medium to full-bodied with an acid/tannin conveyance propelling flavour to the back-palate.",14.5,226,5,3,0,0,0,0,0,0,0,0,0,1,29,275,147,0.05,0.11,2.1,0.09,,,,,2016,125.0
142211013,J.A. Ferret Pouilly-Fuissé 2016,,1135013,Pouilly-Fuissé,White,False,2264,France,56787,1.2,9.92,46.15,0.68,1.3,"Great balance between weight and freshness, with elegance derived from seamless minerality. Layers of subtle fruit notes combine stone fruits, acacia flowers and spiced hazelnut butter. The finish is long, intense and spicy. A wine whose balance permits it to age gracefully.",,288,3,2,0,0,0,0,0,0,0,0,5,5,84,283,63,2.44,7.83,20.87,2.77,True,True,True,,2016,60.7
1664002,Château Fourcas Dupré Listrac-Médoc 2011,,779338,Listrac-Médoc,Red,False,644,France,3530,8.12,25.0,25.0,9.29,7.64,,13.5,262,4,3,0,0,0,0,0,0,0,0,4,17,187,205,27,8.6,12.64,8.51,9.01,,,,,2011,16.08
2801102,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2007,False,1605285,Pessac-Léognan (Grand Cru Classé de Graves),Red,False,471,France,13146,0.06,0.71,25.0,0.12,0.08,,12.5,261,4,3,0,0,0,0,0,0,0,0,1,3,34,262,136,0.17,1.3,10.11,0.22,True,,,,2007,260.0
16812125,Pegau Cuvée Réservée Châteauneuf-du-Pape Rouge 2015,,1136142,Cuvée Réservée Châteauneuf-du-Pape Rouge,Red,False,401,France,1312,0.47,3.33,23.08,0.85,0.58,,14.0,301,5,2,0,0,0,0,0,0,0,0,5,7,51,295,78,0.72,3.26,13.2,0.91,True,,,,2015,64.75
1346283,Château La Conseillante Pomerol 2011,,768733,Pomerol,Red,False,555,France,1513,0.19,2.51,33.33,0.39,0.26,"Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.
",13.5,267,4,2,0,0,0,0,0,0,0,0,4,2,47,286,96,0.36,3.34,17.82,0.46,True,,,,2011,118.0
2339257,Château Mazeyres Pomerol 2012,,1137773,Pomerol,Red,False,555,France,3761,3.17,32.65,25.0,4.04,3.11,Ruby color with purple glints. A touch of vanilla on the first nose then notes of hazelnuts. Black-cherry and raspberry when the wine evolves. The attack is soft and subtile and the tannins are developed with charm on the palate. A light touch of oak is giving complexity to the wine.,13.0,267,4,2,1,0,1,0,0,0,0,0,4,8,138,233,51,3.95,19.44,10.42,4.32,,,,,2012,28.0
2411362,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 2012,,1126954,Saint-Estèphe (Grand Cru Classé),Red,False,456,France,6776,0.58,1.07,12.5,0.99,0.68,,12.0,276,4,3,0,0,0,0,0,0,0,0,3,10,49,279,95,0.72,1.94,6.79,0.91,True,True,True,,2012,119.0
96078,Château Pichon Baron Pauillac (Grand Cru Classé) 1997,,79762,Pauillac (Grand Cru Classé),Red,False,393,France,11315,0.11,2.48,14.29,0.25,0.16,"A wine of great personality with fresh red-fruit and blackberry scents. It is quick to express itself on the palate, rolling out its assertive, powerful character and rich flesh. The finish is very long-lasting, with dense, precise tannins. A finely-balanced wine of substance with firm structure and body.",13.5,264,4,3,0,0,0,0,0,0,0,0,5,4,34,250,143,0.36,8.14,14.8,0.46,,,,,1997,141.0
1299266,Château Croizet-Bages Pauillac (Grand Cru Classé) 2009,,1136286,Pauillac (Grand Cru Classé),Red,False,393,France,13733,3.13,24.75,11.11,3.99,3.07,,,264,4,3,0,0,0,0,0,0,0,0,3,5,69,282,76,1.38,14.89,0.56,1.65,,,,,2009,65.0
146581883,Hugel Riesling Grossi Laüe 2011,,4542483,Riesling Grossi Laüe,White,False,387,France,2026,0.58,0.17,5.66,0.31,0.69,,14.4,181,4,3,0,0,0,0,0,0,0,0,1,2,52,320,58,0.72,0.24,2.44,0.91,,,,,2011,42.5
5233334,Château La Fleur de Boüard Lalande-de-Pomerol 2013,,81916,Lalande-de-Pomerol,Red,False,386,France,11463,2.95,4.29,50.0,3.8,2.91,"Cassis, earth and graphite notes were mixed with mocha and toast on the nose. Very deep though, and quite lovely. Palate was rich, with tons of cassis, along with more graphite, some herbs and a toss of earth, all nicely balanced. Decent length, nice flavours of cassis, green pepper and some smoky coffee ground.",14.0,268,3,2,1,0,0,0,0,0,0,1,9,15,104,256,50,3.95,4.49,32.81,4.32,True,,,,2013,27.5
141775304,Château Meyre Haut-Médoc 2015,,1178142,Haut-Médoc,Red,False,427,France,28395,8.92,22.34,28.57,10.16,8.4,,,262,4,3,1,1,0,0,0,0,0,0,2,15,160,235,23,6.04,6.86,9.57,6.43,,,,,2015,13.58
3284457,Château Dassault Saint-Émilion Grand Cru (Grand Cru Classé) 2012,,89624,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,4043,1.18,6.97,25.0,1.8,1.29,,14.0,266,4,2,0,0,0,0,0,0,0,0,3,9,79,273,68,1.38,5.72,11.9,1.65,,,,,2012,39.0
2487989,Mas Doix Salanques Priorat 2013,,23506,Salanques Priorat,Red,False,463,Espagne,1524,1.57,10.08,37.5,2.28,1.67,"Intense, red-fruited aromas over notes of leather and tar. The blackberry toned palate has an equally tarry richness, brightened by a fresh line of refreshing citrus acidity. Complex, bold and generous with superb, harmonious length. ",14.5,171,4,3,1,0,1,0,0,0,0,0,1,9,85,289,47,2.5,13.07,33.33,2.78,,,,,2013,37.0
157137327,Domaine Breton - Catherine & Pierre Breton Trinch! 2018,,2263343,Trinch!,Red,True,2306,France,2352,8.34,8.08,51.85,9.54,7.86,,12.5,,,,0,0,0,0,0,0,0,0,8,17,191,205,19,8.6,7.72,17.54,9.01,,,,,2018,12.9
17467958,Château Siaurac Lalande-de-Pomerol 2015,,1915152,Lalande-de-Pomerol,Red,False,386,France,20911,5.33,15.71,33.33,6.31,5.06,,14.0,267,4,2,0,0,0,0,0,0,0,0,6,17,152,231,29,6.04,8.21,6.92,6.43,True,False,False,,2015,22.96
14399955,Château Canon-La-Gaffelière Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,False,1389505,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Red,False,827,France,197195,0.34,1.49,33.33,0.63,0.43,,14.5,266,4,2,0,0,0,0,0,0,0,0,5,1,27,297,105,0.17,0.93,3.19,0.22,True,,,,2015,135.83
22894588,Domenico Clerico Barbera d'Alba Trevigne 2015,,92710,Barbera d'Alba Trevigne,Red,False,2585,Italie,1514,7.12,8.8,72.73,7.05,5.7,"It has deep dark color, the nose is rich of ripe black cherry and peppery. Balanced and elegant: very round wine, with perfect combination of acidity, fruit and body. Very rich, but elegant.",14.5,6,3,3,0,0,0,0,0,0,0,0,3,10,197,196,23,9.93,11.72,48.29,9.02,,,,,2015,24.2
97026522,Newton Cabernet Sauvignon Unfiltered 2016,,1796200,Cabernet Sauvignon Unfiltered,Red,False,25,États-Unis,1445,2.18,15.76,12.0,1.5,1.06,"Aromas of Dutch cocoa, mulberry, vanillan oak and herb-infused tapenade lead to a rich and full and plush palate. ",,289,5,2,0,0,0,0,0,0,0,0,1,5,70,288,78,2.19,9.38,7.34,0.91,,,,,2016,75.0
7989745,Château La Fleur de Boüard Lalande-de-Pomerol 2014,,81916,Lalande-de-Pomerol,Red,False,386,France,11463,2.95,4.29,50.0,3.8,2.91,"Cassis, earth and graphite notes were mixed with mocha and toast on the nose. Very deep though, and quite lovely. Palate was rich, with tons of cassis, along with more graphite, some herbs and a toss of earth, all nicely balanced. Decent length, nice flavours of cassis, green pepper and some smoky coffee ground.",12.5,268,3,2,0,0,0,0,0,0,0,0,7,13,153,209,48,6.04,8.23,43.75,6.43,True,True,True,,2014,29.9
